Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C20H20O7/c1-3-14-9(2)19-16-10(7-20(26-14,27-19)8-15(23)24)6-11-12(21)4-5-13(22)17(11)18(16)25/h4-6,9,14,19,25H,3,7-8H2,1-2H3,(H,23,24)",348.0;348.0;348.0;1244.0;1144.0;448.0,2,372.120903,500602,C20H20O7,N,CCC1OC2(CC(=O)O)Cc3cc4c(c(O)c3C(O2)C1C)C(=O)C=CC4=O,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H15O7]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,XDNQAXWRPSTVSE,725.3854640001757,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,XDNQAXWRPSTVSE-UHFFFAOYSA-N,6,25
0.9760305472923003,"InChI=1S/C20H20O7/c1-4-26-17(24)11-9-19-14(22)8-10(2)20(11,25)18(19,3)27-13-7-5-6-12(21)15(13)16(19)23/h5-8,11,21,25H,4,9H2,1-3H3",360.0;348.0;348.0;708.0;808.0;820.0,2,372.120903,336802,C20H20O7,N,CCOC(=O)C1CC23C(=O)C=C(C)C1(O)C2(C)Oc1cccc(O)c1C3=O,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H15O7]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,FSQFJUBWBMNWOS,707.9983714259707,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,FSQFJUBWBMNWOS-UHFFFAOYSA-N,6,25
0.9760305472923003,"InChI=1S/C20H20O7/c1-4-26-19(22)20(23)17(12-8-6-5-7-9-12)18(21)16-14(25-3)10-13(24-2)11-15(16)27-20/h5-11,17,23H,4H2,1-3H3",360.0;348.0;348.0;708.0;808.0;820.0,2,372.120903,497170,C20H20O7,N,CCOC(=O)C1(O)Oc2cc(OC)cc(OC)c2C(=O)C1c1ccccc1,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H15O7]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,BSEKDHRYMZTILL,707.9983714259707,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,BSEKDHRYMZTILL-UHFFFAOYSA-N,6,25
0.9690694335141218,"InChI=1S/C20H20O7/c1-8-7-12(24-5)9(2)16-13(8)20(23)27-18-11(4)15(21)14(19(22)25-6)10(3)17(18)26-16/h7,21H,1-6H3",696.0;348.0;348.0;708.0;808.0;448.0,2,372.120903,385280,C20H20O7,N,COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)cc(OC)c(C)c1O2,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,GBAQJUAXTCJTDK,702.9488806780287,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,GBAQJUAXTCJTDK-UHFFFAOYSA-N,6,25
0.9648413933406504,"InChI=1S/C20H20O7/c1-12(21)26-17-9-8-14(11-19(17)25-4)10-16(23)15-6-5-7-18(24-3)20(15)27-13(2)22/h5-9,11H,10H2,1-4H3",696.0;348.0;348.0;720.0;820.0;460.0,2,372.120903,379179,C20H20O7,N,COc1cc(CC(=O)c2cccc(OC)c2OC(C)=O)ccc1OC(C)=O,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,ZBCLHRGQZAHLDI,699.8819217949838,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,ZBCLHRGQZAHLDI-UHFFFAOYSA-N,6,25
0.9279775752225007,"InChI=1S/C20H20O7/c1-11(21)25-18(20(3,4)27-12(2)22)9-15-8-14-7-13-5-6-24-16(13)10-17(14)26-19(15)23/h5-8,10,18H,9H2,1-4H3",696.0;348.0;348.0;1268.0;1168.0;460.0,2,372.120903,421268,C20H20O7,N,CC(=O)OC(Cc1cc2cc3ccoc3cc2oc1=O)C(C)(C)OC(C)=O,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,CRCYUDOXNBBJNS,673.1414439845316,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,CRCYUDOXNBBJNS-UHFFFAOYSA-N,6,25
0.9255948999350021,"InChI=1S/C20H20O7/c1-7-6-9(21)11-12-10(7)16-14(19(3,4)8(2)27-16)15(22)13(12)18(24)20(25,26-5)17(11)23/h6,8,21-22,25H,1-5H3",696.0;348.0;348.0;796.0;696.0;696.0,2,372.120903,330062,C20H20O7,N,COC1(O)C(=O)c2c(O)cc(C)c3c4c(c(O)c(c23)C1=O)C(C)(C)C(C)O4,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,NOAOQFJXKUUYHO,671.4130859655477,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,NOAOQFJXKUUYHO-UHFFFAOYSA-N,6,25
0.9139700261032968,"InChI=1S/C20H20O7/c1-25-16-9-12(4-5-15(16)22)19-14(10-21)13-7-11(3-6-18(23)24)8-17(26-2)20(13)27-19/h3-9,14,19,21-22H,10H2,1-2H3,(H,23,24)",720.0;360.0;360.0;808.0;708.0;708.0,2,372.120903,431505,C20H20O7,N,COc1cc(C2Oc3c(OC)cc(C=CC(=O)O)cc3C2CO)ccc1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,FHYQIQMSODIFCP,662.9805714671927,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,FHYQIQMSODIFCP-UHFFFAOYSA-N,6,25
0.9139700261032968,"InChI=1S/C20H20O7/c1-25-16-5-4-12(9-17(16)26-2)19-14(10-21)13-7-11(3-6-18(23)24)8-15(22)20(13)27-19/h3-9,14,19,21-22H,10H2,1-2H3,(H,23,24)",720.0;360.0;360.0;808.0;708.0;708.0,2,372.120903,443648,C20H20O7,N,COc1ccc(C2Oc3c(O)cc(C=CC(=O)O)cc3C2CO)cc1OC,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,KPVRDBJJSXNPDY,662.9805714671927,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,KPVRDBJJSXNPDY-UHFFFAOYSA-N,6,25
0.9139700261032968,"InChI=1S/C20H20O7/c1-25-14-8-12(7-13(22)9-14)19-16(10-21)15-5-11(3-4-18(23)24)6-17(26-2)20(15)27-19/h3-9,16,19,21-22H,10H2,1-2H3,(H,23,24)/b4-3+/t16-,19+/m0/s1",720.0;360.0;360.0;808.0;708.0;708.0,2,372.120903,552141,C20H20O7,N,COc1cc(O)cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)O)cc3[C@@H]2CO)c1,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,LUODXLFYSA,QXMSVIXIQRDNOM,662.9805714671927,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,QXMSVIXIQRDNOM-LUODXLFYSA-N,6,25
0.9031284064705631,"InChI=1S/C20H20O7/c1-20(25)9-12(21)17-11(18(20)14(27-3)8-15(22)23)7-10-5-4-6-13(26-2)16(10)19(17)24/h4-8,18,24-25H,9H2,1-3H3,(H,22,23)",708.0;348.0;348.0;972.0;972.0;696.0,2,372.120903,320720,C20H20O7,N,COC(=CC(=O)O)C1c2cc3cccc(OC)c3c(O)c2C(=O)CC1(C)O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,XLWNJIRNWLVIGU,655.1162181793887,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,XLWNJIRNWLVIGU-UHFFFAOYSA-N,6,25
0.8969184992390208,"InChI=1S/C20H20O7/c1-5-20(4)12-8-14(10(3)17(23)16(12)19(25)27-20)26-18(24)15-9(2)6-11(21)7-13(15)22/h6-8,21-23H,5H2,1-4H3/t20-/m0/s1",348.0;348.0;348.0;1684.0;1584.0;1156.0,2,372.120903,319399,C20H20O7,N,CC[C@]1(C)OC(=O)c2c1cc(OC(=O)c1c(C)cc(O)cc1O)c(C)c2O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H15O7]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,FQEVSTJZSA,GZOHFFLUJQDNFV,650.6116417408383,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,GZOHFFLUJQDNFV-FQEVSTJZSA-N,6,25
0.8959541129673794,"InChI=1S/C20H20O7/c1-11(12(2)21)19(13-5-7-16-18(8-13)26-10-25-16)27-20(23)14-4-6-15(22)17(9-14)24-3/h4-9,11,19,22H,10H2,1-3H3",696.0;348.0;348.0;1068.0;1068.0;708.0,2,372.120903,430271,C20H20O7,N,COc1cc(C(=O)OC(c2ccc3c(c2)OCO3)C(C)C(C)=O)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,RDGSTQATNIUZGD,649.9120899577083,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,RDGSTQATNIUZGD-UHFFFAOYSA-N,6,25
0.8903826905235634,"InChI=1S/C20H20O7/c1-25-15-10-12(5-6-14(15)22)19-18(24)17(23)13-8-11(4-3-7-21)9-16(26-2)20(13)27-19/h3-10,17-19,22-24H,1-2H3",720.0;360.0;360.0;1044.0;1044.0;696.0,2,372.120903,407141,C20H20O7,N,COc1cc(C2Oc3c(OC)cc(C=CC=O)cc3C(O)C2O)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,MYZLDNDAKRMNRG,645.8706611031599,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,MYZLDNDAKRMNRG-UHFFFAOYSA-N,6,25
0.889535227476331,"InChI=1S/C20H20O7/c1-24-15-10-13(5-6-14(15)23)19-18(11-22)27-20-16(25-2)8-12(4-3-7-21)9-17(20)26-19/h3-10,18-19,22-23H,11H2,1-2H3",720.0;360.0;360.0;1056.0;1056.0;696.0,2,372.120903,402127,C20H20O7,N,COc1cc(C2Oc3cc(C=CC=O)cc(OC)c3OC2CO)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,PNWVFJGJKJOSBG,645.2559237274202,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,PNWVFJGJKJOSBG-UHFFFAOYSA-N,6,25
0.889535227476331,"InChI=1S/C20H20O7/c1-24-16-9-13(10-17(25-2)19(16)23)20-18(11-22)26-14-6-5-12(4-3-7-21)8-15(14)27-20/h3-10,18,20,22-23H,11H2,1-2H3",720.0;360.0;360.0;1056.0;1056.0;696.0,2,372.120903,421815,C20H20O7,N,COc1cc(C2Oc3cc(C=CC=O)ccc3OC2CO)cc(OC)c1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,FDMXJKZGHCAZAI,645.2559237274202,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,FDMXJKZGHCAZAI-UHFFFAOYSA-N,6,25
0.8783495697779679,"InChI=1S/C20H20O7/c1-23-16-7-12(8-17(24-2)19(16)22)20-18(10-21)26-14-6-11-4-3-5-25-13(11)9-15(14)27-20/h3,5-9,18,20-22H,4,10H2,1-2H3",720.0;360.0;360.0;1168.0;1268.0;708.0,2,372.120903,382277,C20H20O7,N,COc1cc(C2Oc3cc4c(cc3OC2CO)CC=CO4)cc(OC)c1O,283.0962829589844:[C17H13O4+H]+H+;284.1048583984375:[C17H13O4+2H]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,MHEZAZVUYYHZAE,637.1420102277459,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,MHEZAZVUYYHZAE-UHFFFAOYSA-N,6,25
0.8772509600106753,"InChI=1S/C20H20O7/c1-20(2)19(25)17(24)16-14(27-20)8-12(23)15-11(22)7-13(26-18(15)16)9-3-5-10(21)6-4-9/h3-8,11,17,19,21-25H,1-2H3",696.0;348.0;348.0;1392.0;1492.0;696.0,2,372.120903,415155,C20H20O7,N,CC1(C)Oc2cc(O)c3c(c2C(O)C1O)OC(c1ccc(O)cc1)=CC3O,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,ISGAAPAIOWRAOZ,636.3450946719432,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,ISGAAPAIOWRAOZ-UHFFFAOYSA-N,6,25
0.8765706441791477,"InChI=1S/C20H20O7/c1-20(2)19(25)17(24)12-5-9(6-14(23)18(12)27-20)15-8-13(22)11-4-3-10(21)7-16(11)26-15/h3-7,15,17,19,21,23-25H,8H2,1-2H3",696.0;348.0;348.0;1492.0;1392.0;696.0,2,372.120903,396609,C20H20O7,N,CC1(C)Oc2c(O)cc(C3CC(=O)c4ccc(O)cc4O3)cc2C(O)C1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,CKBIVADBUPGTKI,635.8516034568239,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,CKBIVADBUPGTKI-UHFFFAOYSA-N,6,25
0.8762447673696716,"InChI=1S/C20H20O7/c1-12(9-15-10-14(11-21)20(23)26-15)7-8-25-16-5-3-13-4-6-17(22)27-18(13)19(16)24-2/h3-7,10,15,21H,8-9,11H2,1-2H3",708.0;348.0;348.0;1268.0;1072.0;808.0,2,372.120903,426472,C20H20O7,N,COc1c(OCC=C(C)CC2C=C(CO)C(=O)O2)ccc2ccc(=O)oc12,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,HACQBASUCUIDNQ,635.6152171561753,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,HACQBASUCUIDNQ-UHFFFAOYSA-N,6,25
0.8756426321717201,"InChI=1S/C20H20O7/c1-25-17-8-11(3-5-15(17)21)7-13-14(10-27-20(13)24)19(23)12-4-6-16(22)18(9-12)26-2/h3-6,8-9,13-14,21-22H,7,10H2,1-2H3",720.0;360.0;360.0;1056.0;1056.0;820.0,2,372.120903,77703,C20H20O7,N,COc1cc(CC2C(=O)OCC2C(=O)c2ccc(O)c(OC)c2)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,VBBXDTGECAKSAY,635.1784370362184,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,VBBXDTGECAKSAY-UHFFFAOYSA-N,6,25
0.8756426321717201,"InChI=1S/C20H20O7/c1-25-16-8-11(3-5-14(16)21)7-13-10-27-20(24)18(13)19(23)12-4-6-15(22)17(9-12)26-2/h3-6,8-9,13,18,21-22H,7,10H2,1-2H3/t13-,18?/m0/s1",720.0;360.0;360.0;1056.0;1056.0;820.0,2,372.120903,98563,C20H20O7,N,COc1cc(C[C@H]2COC(=O)C2C(=O)c2ccc(O)c(OC)c2)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,FVRDMJKUSA,IHQUAAXBXPJDEX,635.1784370362184,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,IHQUAAXBXPJDEX-FVRDMJKUSA-N,6,25
0.8756426321717201,"InChI=1S/C20H20O7/c1-24-14-9-5-11(6-10-14)18-15-16(26-18)19(23,12-3-7-13(21)8-4-12)20(25-2,27-15)17(18)22/h3-10,15-17,21-23H,1-2H3/t15-,16-,17+,18+,19+,20-/m1/s1",720.0;360.0;360.0;1056.0;1056.0;820.0,2,372.120903,333353,C20H20O7,N,COc1ccc([C@]23O[C@@H]4[C@H]2O[C@](OC)([C@H]3O)[C@]4(O)c2ccc(O)cc2)cc1,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,XVMXLUHGSA,KLNCHNDOLGSXFV,635.1784370362184,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,KLNCHNDOLGSXFV-XVMXLUHGSA-N,6,25
0.8756426321717201,"InChI=1S/C20H20O7/c1-25-17-8-11(3-4-15(17)21)5-13-10-27-20(24)14(13)6-12-7-16(22)19(23)18(9-12)26-2/h3-4,6-9,13,21-23H,5,10H2,1-2H3",720.0;360.0;360.0;1056.0;1056.0;820.0,2,372.120903,470940,C20H20O7,N,COc1cc(CC2COC(=O)C2=Cc2cc(O)c(O)c(OC)c2)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,MFURLJXZEHWRBD,635.1784370362184,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,MFURLJXZEHWRBD-UHFFFAOYSA-N,6,25
0.8756426321717201,"InChI=1S/C20H20O7/c1-25-16-5-10(3-4-14(16)21)18-12-7-15(22)17(26-2)6-11(12)8-20(24)13(18)9-27-19(20)23/h3-7,13,18,21-22,24H,8-9H2,1-2H3",720.0;360.0;360.0;1056.0;1056.0;820.0,2,372.120903,477879,C20H20O7,N,COc1cc(C2c3cc(O)c(OC)cc3CC3(O)C(=O)OCC23)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,IWELRSPTAYCFFS,635.1784370362184,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,IWELRSPTAYCFFS-UHFFFAOYSA-N,6,25
0.874809208546187,"InChI=1S/C20H20O7/c1-23-15-6-5-13-18(22)14-9-17(25-3)16(24-2)8-11(14)7-12(21)10-27-19(13)20(15)26-4/h5-6,8-9H,7,10H2,1-4H3",720.0;360.0;360.0;1068.0;1068.0;820.0,2,372.120903,495251,C20H20O7,N,COc1cc2c(cc1OC)C(=O)c1ccc(OC)c(OC)c1OCC(=O)C2,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,OAQFLNPTAZZENS,634.5738836529024,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,OAQFLNPTAZZENS-UHFFFAOYSA-N,6,25
0.8745170787201595,"InChI=1S/C20H20O7/c1-8(2)6-7-10-9(3)11-12-13(14(10)21)15(22)20(24)27-17(12)16(23)19(26-5)18(11)25-4/h6,21,23H,7H2,1-5H3",696.0;348.0;348.0;1256.0;1156.0;820.0,2,372.120903,315314,C20H20O7,N,COc1c(O)c2c3c(c(O)c(CC=C(C)C)c(C)c3c1OC)C(=O)C(=O)O2,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,OWDXYRKDUWGQAM,634.3619769235011,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,OWDXYRKDUWGQAM-UHFFFAOYSA-N,6,25
0.8745041978309975,"InChI=1S/C20H20O7/c1-20(23,9-21)15-7-11-13(26-15)8-14(25-3)16-17(22)10-5-4-6-12(24-2)18(10)27-19(11)16/h4-6,8,15,21,23H,7,9H2,1-3H3",708.0;348.0;348.0;1168.0;1268.0;808.0,2,372.120903,360507,C20H20O7,N,COc1cccc2c(=O)c3c(OC)cc4c(c3oc12)CC(C(C)(O)CO)O4,283.0962829589844:[C17H13O4+H]+H+;284.1048583984375:[C17H13O4+2H]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,SBEAEELWLVRGRB,634.3526333137396,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,SBEAEELWLVRGRB-UHFFFAOYSA-N,6,25
0.8730009020020164,"InChI=1S/C20H20O7/c1-2-3-4-5-12(22)17-14(24)8-11-16(20(17)27)19(26)15-10(18(11)25)6-9(21)7-13(15)23/h6-8,12,21-24,27H,2-5H2,1H3/t12-/m0/s1",348.0;348.0;348.0;1684.0;1584.0;1684.0,2,372.120903,27340,C20H20O7,N,CCCCC[C@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H15O7]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,LBPRGKRZSA,WGPOPPKSQRZUTP,633.2621643713046,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,WGPOPPKSQRZUTP-LBPRGKRZSA-N,6,25
0.8730009020020164,"InChI=1S/C20H20O7/c1-2-14(21)19(11-13-4-7-16(23)18(25)10-13)27-20(26)8-5-12-3-6-15(22)17(24)9-12/h3-10,19,22-25H,2,11H2,1H3",348.0;348.0;348.0;1684.0;1584.0;1684.0,2,372.120903,440991,C20H20O7,N,CCC(=O)C(Cc1ccc(O)c(O)c1)OC(=O)C=Cc1ccc(O)c(O)c1,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H15O7]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,FIQBGWHUZCMCMX,633.2621643713046,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,FIQBGWHUZCMCMX-UHFFFAOYSA-N,6,25
