Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C16H12O5/c1-7-6-21-15-8(2)13(17)14(18)11-10(16(19)20-3)5-4-9(7)12(11)15/h4-6H,1-3H3",360.0;348.0;348.0;448.0;1572.0;896.0;1044.0;348.0,2,284.0684735,366964,C16H12O5,N,COC(=O)c1ccc2c3c1C(=O)C(=O)C(C)=C3OC=C2C,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H6O3+2H]+H+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,REFHAZQNBXROMT,663.8842559424908,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,REFHAZQNBXROMT-UHFFFAOYSA-N,8,21
0.9985159370099922,"InChI=1S/C16H12O5/c1-8-6-9(16(19)20-2)13-12(7-8)21-11-5-3-4-10(17)14(11)15(13)18/h3-7,17H,1-2H3",360.0;348.0;348.0;448.0;808.0;896.0;1224.0;348.0,2,284.0684735,329730,C16H12O5,N,COC(=O)c1cc(C)cc2oc3cccc(O)c3c(=O)c12,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H6O3+2H]+H+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,ROAIVZJRBNAGQS,662.8990098885977,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,ROAIVZJRBNAGQS-UHFFFAOYSA-N,8,21
0.9966200392785631,"InChI=1S/C16H12O5/c1-8-6-10(17)14-12(7-8)21-11-5-3-4-9(16(19)20-2)13(11)15(14)18/h3-7,17H,1-2H3",360.0;348.0;348.0;448.0;1256.0;896.0;1224.0;348.0,2,284.0684735,25705,C16H12O5,N,COC(=O)c1cccc2oc3cc(C)cc(O)c3c(=O)c12,138.0301971435547:[C7H3O3+2H]+H+;213.05343627929688:[C13H6O3+2H]+H+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,YEKIIDIQOZQXAX,661.6403532338248,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,YEKIIDIQOZQXAX-UHFFFAOYSA-N,8,21
0.9875107197406774,"InChI=1S/C16H12O5/c1-19-10-4-6-13-12(8-10)15(17)11-5-3-9(16(18)20-2)7-14(11)21-13/h3-8H,1-2H3",360.0;360.0;360.0;460.0;1268.0;908.0;1224.0;348.0,2,284.0684735,388827,C16H12O5,N,COC(=O)c1ccc2c(=O)c3cc(OC)ccc3oc2c1,138.0301971435547:[C7H3O3+2H]+H+;213.05343627929688:[C13H6O3+2H]+H+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,RRUQXAYCEZFORP,655.5928194102731,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,RRUQXAYCEZFORP-UHFFFAOYSA-N,8,21
0.9875107197406774,"InChI=1S/C16H12O5/c1-19-10-4-5-11-14(8-10)21-13-6-3-9(16(18)20-2)7-12(13)15(11)17/h3-8H,1-2H3",360.0;360.0;360.0;460.0;1268.0;908.0;1224.0;348.0,2,284.0684735,423857,C16H12O5,N,COC(=O)c1ccc2oc3cc(OC)ccc3c(=O)c2c1,138.0301971435547:[C7H3O3+2H]+H+;213.05343627929688:[C13H6O3+2H]+H+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,HLNNOSVYGGFKMC,655.5928194102731,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,HLNNOSVYGGFKMC-UHFFFAOYSA-N,8,21
0.9822329528692362,"InChI=1S/C16H12O5/c1-21-16(20)15-11(13(18)8-9-14(15)19)7-6-10-4-2-3-5-12(10)17/h2-5,8-9,17-19H,1H3",360.0;360.0;360.0;460.0;808.0;1224.0;1224.0;348.0,2,284.0684735,452571,C16H12O5,N,COC(=O)c1c(O)ccc(O)c1C#Cc1ccccc1O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,YJBSCVZENPBFIM,652.0889930777885,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,YJBSCVZENPBFIM-UHFFFAOYSA-N,8,21
0.9790857969734336,"InChI=1S/C16H12O5/c1-21-16(20)10-6-9-5-8-3-2-4-11(17)13(8)15(19)14(9)12(18)7-10/h2-7,17-19H,1H3",360.0;360.0;360.0;460.0;1784.0;1224.0;1224.0;348.0,2,284.0684735,478184,C16H12O5,N,COC(=O)c1cc(O)c2c(O)c3c(O)cccc3cc2c1,138.0301971435547:[C7H3O3+2H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,HHTWLWPPNLIHQB,649.9996458275685,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,HHTWLWPPNLIHQB-UHFFFAOYSA-N,8,21
0.945672678843148,"InChI=1S/C16H12O5/c1-8-13(18)16-10(14(19)15(8)20-2)7-6-9-11(17)4-3-5-12(9)21-16/h3-7,17H,1-2H3",360.0;348.0;348.0;448.0;1256.0;960.0;960.0;1056.0,2,284.0684735,484615,C16H12O5,N,COc1c(C)c(=O)c2oc3cccc(O)c3ccc=2c1=O,138.0301971435547:[C7H3O3+2H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,FVUPAEPJEZLDAA,627.8172027589253,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,FVUPAEPJEZLDAA-UHFFFAOYSA-N,8,21
0.9454712580565395,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)15(19)13-12(14(8)18)10(17)6-11(21-2)16(13)20/h3-6,18-19H,1-2H3",360.0;348.0;348.0;448.0;1324.0;960.0;960.0;1056.0,2,284.0684735,433993,C16H12O5,N,COC1=CC(=O)c2c(c(O)c3cc(C)ccc3c2O)C1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,PKRZFEHUUQTXJB,627.6834826698764,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,PKRZFEHUUQTXJB-UHFFFAOYSA-N,8,21
0.9421910475300981,"InChI=1S/C16H12O5/c1-20-13-7-12(18)14-8-5-6-11(17)16(21-2)9(8)3-4-10(14)15(13)19/h3-7,17H,1-2H3",360.0;360.0;360.0;460.0;1324.0;960.0;960.0;920.0,2,284.0684735,303406,C16H12O5,N,COC1=CC(=O)c2c(ccc3c(OC)c(O)ccc23)C1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,BMYGDZTYQFCHKI,625.5058025451951,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,BMYGDZTYQFCHKI-UHFFFAOYSA-N,8,21
0.9421910475300981,"InChI=1S/C16H12O5/c1-20-12-6-8-5-9(17)3-4-10(8)14-11(18)7-13(21-2)16(19)15(12)14/h3-7,17H,1-2H3",360.0;360.0;360.0;460.0;1324.0;960.0;960.0;920.0,2,284.0684735,402260,C16H12O5,N,COC1=CC(=O)c2c(c(OC)cc3cc(O)ccc23)C1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,UMYDYFQCGMGFKL,625.5058025451951,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,UMYDYFQCGMGFKL-UHFFFAOYSA-N,8,21
0.9421910475300981,"InChI=1S/C16H12O5/c1-20-9-5-8-3-4-10-11(17)7-13(21-2)16(19)15(10)14(8)12(18)6-9/h3-7,18H,1-2H3",360.0;360.0;360.0;460.0;1324.0;960.0;960.0;920.0,2,284.0684735,466278,C16H12O5,N,COC1=CC(=O)c2ccc3cc(OC)cc(O)c3c2C1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,KYOONHCJRPIMJE,625.5058025451951,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,KYOONHCJRPIMJE-UHFFFAOYSA-N,8,21
0.9421910475300981,"InChI=1S/C16H12O5/c1-20-13-6-10-8(5-11(13)17)3-4-9-15(10)12(18)7-14(21-2)16(9)19/h3-7,17H,1-2H3",360.0;360.0;360.0;460.0;1324.0;960.0;960.0;920.0,2,284.0684735,481607,C16H12O5,N,COC1=CC(=O)c2c(ccc3cc(O)c(OC)cc23)C1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,LWTLCLCYPAOTPO,625.5058025451951,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,LWTLCLCYPAOTPO-UHFFFAOYSA-N,8,21
0.9413571259915003,"InChI=1S/C16H12O5/c1-20-15-13(18)9-7-6-8-4-3-5-10(17)11(8)12(9)14(19)16(15)21-2/h3-7,17H,1-2H3",360.0;360.0;360.0;460.0;1672.0;960.0;960.0;920.0,2,284.0684735,436732,C16H12O5,N,COC1=C(OC)C(=O)c2c(ccc3cccc(O)c23)C1=O,138.0301971435547:[C7H7O3-H]+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,MAEYTWMRXDLXCH,624.9521751650287,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,MAEYTWMRXDLXCH-UHFFFAOYSA-N,8,21
0.9413571259915003,"InChI=1S/C16H12O5/c1-20-15-13(18)10-7-8-5-3-4-6-9(8)12(17)11(10)14(19)16(15)21-2/h3-7,17H,1-2H3",360.0;360.0;360.0;460.0;1672.0;960.0;960.0;920.0,2,284.0684735,484240,C16H12O5,N,COC1=C(OC)C(=O)c2c(cc3ccccc3c2O)C1=O,138.0301971435547:[C7H7O3-H]+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,CEFJGMDSSUFEBS,624.9521751650287,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,CEFJGMDSSUFEBS-UHFFFAOYSA-N,8,21
0.9388413168047076,"InChI=1S/C16H12O5/c1-20-16-14(19)13-11(18)7-10(17)8-12(13)21-15(16)9-5-3-2-4-6-9/h2-8,17-18H,1H3",360.0;360.0;360.0;460.0;808.0;960.0;960.0;1056.0,2,284.0684735,9277,C16H12O5,N,COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,LYISDADPVOHJBJ,623.2819690549616,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,LYISDADPVOHJBJ-UHFFFAOYSA-N,8,21
0.9388413168047076,"InChI=1S/C16H12O5/c1-20-16-14(19)12-7-6-11(18)8-13(12)21-15(16)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",360.0;360.0;360.0;460.0;808.0;960.0;960.0;1056.0,2,284.0684735,383644,C16H12O5,N,COc1c(-c2ccc(O)cc2)oc2cc(O)ccc2c1=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,BKGQDASNGPWTDI,623.2819690549616,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,BKGQDASNGPWTDI-UHFFFAOYSA-N,8,21
0.9371104959363719,"InChI=1S/C16H12O5/c1-7-2-3-8-9(4-7)14(19)10-5-12(18)11(6-17)16(21)13(10)15(8)20/h2-5,17-18,21H,6H2,1H3",348.0;348.0;348.0;448.0;696.0;1224.0;1324.0;1044.0,2,284.0684735,548080,C16H12O5,N,Cc1ccc2c(c1)C(=O)c1cc(O)c(CO)c(O)c1C2=O,138.0301971435547:[C7H6O3]+;213.05343627929688:[C13H8O3]+H+;214.0615997314453:[C13H8O3+H]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,QNKHYQKZKWIQCT,622.1329043306167,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,QNKHYQKZKWIQCT-UHFFFAOYSA-N,8,21
0.936533256890073,"InChI=1S/C16H12O5/c1-20-15-12(19)7-8-3-4-9-10(17)5-6-11(18)14(9)13(8)16(15)21-2/h3-7,19H,1-2H3",360.0;360.0;360.0;460.0;1584.0;1056.0;1056.0;920.0,2,284.0684735,399424,C16H12O5,N,COc1c(O)cc2ccc3c(c2c1OC)C(=O)C=CC3=O,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,KMYRVQBRKKRMGD,621.7496844158637,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,KMYRVQBRKKRMGD-UHFFFAOYSA-N,8,21
0.9353017304060803,"InChI=1S/C16H12O5/c1-7-3-9-14(12(4-7)21-2)16(20)13-10(15(9)19)5-8(17)6-11(13)18/h3-6,17-18H,1-2H3",360.0;348.0;348.0;448.0;796.0;1224.0;1224.0;1056.0,2,284.0684735,309663,C16H12O5,N,COc1cc(C)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,IKIAXVIGUJMLHC,620.9320933723648,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,IKIAXVIGUJMLHC-UHFFFAOYSA-N,8,21
0.9353017304060803,"InChI=1S/C16H12O5/c1-7-3-4-8-13(16(7)21-2)15(20)10-6-12(18)11(17)5-9(10)14(8)19/h3-6,17-18H,1-2H3",360.0;348.0;348.0;448.0;796.0;1224.0;1224.0;1056.0,2,284.0684735,424325,C16H12O5,N,COc1c(C)ccc2c1C(=O)c1cc(O)c(O)cc1C2=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,AWTFBLZFPPBBCI,620.9320933723648,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,AWTFBLZFPPBBCI-UHFFFAOYSA-N,8,21
0.9353017304060803,"InChI=1S/C16H12O5/c1-7-3-9-10(6-13(7)21-2)15(19)11-4-8(17)5-12(18)14(11)16(9)20/h3-6,17-18H,1-2H3",360.0;348.0;348.0;448.0;796.0;1224.0;1224.0;1056.0,2,284.0684735,467319,C16H12O5,N,COc1cc2c(cc1C)C(=O)c1c(O)cc(O)cc1C2=O,138.0301971435547:[C7H4O3+H]+H+;213.05343627929688:[C13H9O3]+;214.0615997314453:[C13H9O3]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,MVPDGALUEVCVTB,620.9320933723648,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,MVPDGALUEVCVTB-UHFFFAOYSA-N,8,21
0.9340034265958566,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)15(19)13-12(14(8)18)10(17)6-11(21-2)16(13)20/h3-6,17,20H,1-2H3",360.0;348.0;348.0;448.0;696.0;1224.0;1324.0;1056.0,2,284.0684735,403375,C16H12O5,N,COc1cc(O)c2c(c1O)C(=O)c1cc(C)ccc1C2=O,138.0301971435547:[C7H6O3]+;213.05343627929688:[C13H8O3]+H+;214.0615997314453:[C13H8O3+H]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,IVJVOKCJFGMBTB,620.070169913327,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,IVJVOKCJFGMBTB-UHFFFAOYSA-N,8,21
0.9340034265958566,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)13(17)10-6-11(21-2)15(19)16(20)12(10)14(8)18/h3-6,19-20H,1-2H3",360.0;348.0;348.0;448.0;696.0;1224.0;1324.0;1056.0,2,284.0684735,463786,C16H12O5,N,COc1cc2c(c(O)c1O)C(=O)c1ccc(C)cc1C2=O,138.0301971435547:[C7H6O3]+;213.05343627929688:[C13H8O3]+H+;214.0615997314453:[C13H8O3+H]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,INLJMGJYPZLNJN,620.070169913327,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,INLJMGJYPZLNJN-UHFFFAOYSA-N,8,21
0.9340034265958566,"InChI=1S/C16H12O5/c1-7-3-4-8-9(5-7)14(19)12-10(13(8)18)6-11(17)16(21-2)15(12)20/h3-6,17,20H,1-2H3",360.0;348.0;348.0;448.0;696.0;1224.0;1324.0;1056.0,2,284.0684735,486573,C16H12O5,N,COc1c(O)cc2c(c1O)C(=O)c1cc(C)ccc1C2=O,138.0301971435547:[C7H6O3]+;213.05343627929688:[C13H8O3]+H+;214.0615997314453:[C13H8O3+H]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,QZWWTQJLGUJNEA,620.070169913327,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,QZWWTQJLGUJNEA-UHFFFAOYSA-N,8,21
0.93242405385655,"InChI=1S/C16H12O5/c1-21-7-11-12(17)6-10-13(16(11)20)15(19)9-5-3-2-4-8(9)14(10)18/h2-6,17,20H,7H2,1H3",360.0;360.0;360.0;460.0;1056.0;1144.0;1244.0;908.0,2,284.0684735,303434,C16H12O5,N,COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H7O3+H]+H+;214.0615997314453:[C13H7O3+2H]+H+;225.0540313720703:[C14H6O3+2H]+H+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,OBAYLECORSQIQW,619.0216492174367,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,OBAYLECORSQIQW-UHFFFAOYSA-N,8,21
0.9321189867104958,"InChI=1S/C16H12O5/c1-7-12(17)10-11(16(21-2)13(7)18)15(20)9-6-4-3-5-8(9)14(10)19/h3-6,17-18H,1-2H3",360.0;348.0;348.0;448.0;1044.0;1224.0;1324.0;1056.0,2,284.0684735,402419,C16H12O5,N,COc1c(O)c(C)c(O)c2c1C(=O)c1ccccc1C2=O,138.0301971435547:[C7H5O3]+H+;213.05343627929688:[C13H8O3]+H+;214.0615997314453:[C13H8O3+H]+H+;225.0540313720703:[C14H9O3]+;253.0492401123047:[C15H9O4]+;269.0426025390625:[C15H9O5]+;270.0513000488281:[C15H9O5]+H+;271.05804443359375:[C15H9O5+H]+H+,UHFFFAOYSA,SYBVTSFWLPOQKR,618.8191199421659,138.0301971435547_37.8;213.05343627929688_189.0;214.0615997314453_229.7;225.0540313720703_348.3;253.0492401123047_343.9;269.0426025390625_140.3;270.0513000488281_999.0;271.05804443359375_157.2,SYBVTSFWLPOQKR-UHFFFAOYSA-N,8,21
