Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.908820693280305,"InChI=1S/C16H12O5/c1-20-8-3-4-9-11(7-8)14(17)10-5-6-12(21-2)16(19)13(10)15(9)18/h3-7,19H,1-2H3",360.0;1967.0;2020.0;1056.0;1156.0,2,284.0684735,457787,C16H12O5,N,COc1ccc2c(c1)C(=O)c1ccc(OC)c(O)c1C2=O,197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,BPNMEZKFWZNCLT,365.14923821881104,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,BPNMEZKFWZNCLT-UHFFFAOYSA-N,5,19
0.908820693280305,"InChI=1S/C16H12O5/c1-21-12-6-10-13(16(20)11(12)7-17)15(19)9-5-3-2-4-8(9)14(10)18/h2-6,17,20H,7H2,1H3",360.0;1967.0;2020.0;1056.0;1156.0,2,284.0684735,458625,C16H12O5,N,COc1cc2c(c(O)c1CO)C(=O)c1ccccc1C2=O,197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,TYKBLFIFAWWLCZ,365.14923821881104,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,TYKBLFIFAWWLCZ-UHFFFAOYSA-N,5,19
0.908820693280305,"InChI=1S/C16H12O5/c1-20-11-4-2-3-9(5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",360.0;1967.0;2020.0;1056.0;1156.0,2,284.0684735,483541,C16H12O5,N,COc1cccc(-c2coc3cc(O)cc(O)c3c2=O)c1,197.06126403808594:[C13H9O2]+;229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,VOCQAKWBOKDJIA,365.14923821881104,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,VOCQAKWBOKDJIA-UHFFFAOYSA-N,5,19
0.9072066012920861,"InChI=1S/C16H12O5/c1-20-15-4-2-9(6-13(15)19)14-5-3-11-12(18)7-10(17)8-16(11)21-14/h2-8H,1H3,(H2-,17,18,19)",360.0;1584.0;1784.0;1224.0;1224.0,2,284.0684735,351604,C16H12O5,N,COc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1[O-],197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,TUSJBIDNNMONAD,364.50072254980057,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,TUSJBIDNNMONAD-UHFFFAOYSA-N,5,19
0.9064330493615523,"InChI=1S/C16H12O5/c1-21-16-11(7-17)12(18)6-10-13(16)15(20)9-5-3-2-4-8(9)14(10)19/h2-6,17-18H,7H2,1H3",360.0;1967.0;2167.0;1056.0;1156.0,2,284.0684735,312038,C16H12O5,N,COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O,197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ASFZQCLAQPBWDN,364.18992208030687,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ASFZQCLAQPBWDN-UHFFFAOYSA-N,5,19
0.9064330493615523,"InChI=1S/C16H12O5/c1-20-15-11(17)7-10-12(16(15)21-2)14(19)9-6-4-3-5-8(9)13(10)18/h3-7,17H,1-2H3",360.0;1967.0;2167.0;1056.0;1156.0,2,284.0684735,460990,C16H12O5,N,COc1c(O)cc2c(c1OC)C(=O)c1ccccc1C2=O,197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,HVGBWHWYZSXFQX,364.18992208030687,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,HVGBWHWYZSXFQX-UHFFFAOYSA-N,5,19
0.9007558213389304,"InChI=1S/C16H12O5/c1-18-13-6-10(17)2-3-11(13)14-4-9-5-15-16(20-8-19-15)7-12(9)21-14/h2-7,17H,8H2,1H3",360.0;1584.0;2144.0;1224.0;1224.0,2,284.0684735,418652,C16H12O5,N,COc1cc(O)ccc1-c1cc2cc3c(cc2o1)OCO3,197.06126403808594:[C13H9O2]+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H10O4]+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,KWOIKCKVKSXBPU,361.9089050403312,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,KWOIKCKVKSXBPU-UHFFFAOYSA-N,5,19
0.9007558213389304,"InChI=1S/C16H12O5/c1-18-13-7-16-15(19-8-20-16)6-11(13)14-4-9-2-3-10(17)5-12(9)21-14/h2-7,17H,8H2,1H3",360.0;1584.0;2144.0;1224.0;1224.0,2,284.0684735,447492,C16H12O5,N,COc1cc2c(cc1-c1cc3ccc(O)cc3o1)OCO2,197.06126403808594:[C13H9O2]+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H10O4]+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,IFBRBJZDJUDCQS,361.9089050403312,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,IFBRBJZDJUDCQS-UHFFFAOYSA-N,5,19
0.9005983546098959,"InChI=1S/C16H12O5/c1-21-16(20)15-11(13(18)8-9-14(15)19)7-6-10-4-2-3-5-12(10)17/h2-5,8-9,17-19H,1H3",360.0;1572.0;2167.0;1224.0;1224.0,2,284.0684735,452571,C16H12O5,N,COC(=O)c1c(O)ccc(O)c1C#Cc1ccccc1O,197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H10O4]+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,YJBSCVZENPBFIM,361.84563749308353,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,YJBSCVZENPBFIM-UHFFFAOYSA-N,5,19
0.9005983546098959,"InChI=1S/C16H12O5/c1-21-16(20)10-6-9-5-8-3-2-4-11(17)13(8)15(19)14(9)12(18)7-10/h2-7,17-19H,1H3",360.0;1572.0;2167.0;1224.0;1224.0,2,284.0684735,478184,C16H12O5,N,COC(=O)c1cc(O)c2c(O)c3c(O)cccc3cc2c1,197.06126403808594:[C13H8O2]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H10O4]+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,HHTWLWPPNLIHQB,361.84563749308353,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,HHTWLWPPNLIHQB-UHFFFAOYSA-N,5,19
0.8988126538605988,"InChI=1S/C16H12O5/c1-20-14-8-13-10(6-12(14)18)7-15(21-13)16(19)9-2-4-11(17)5-3-9/h2-8,17-18H,1H3",360.0;1684.0;2167.0;1224.0;1224.0,2,284.0684735,441238,C16H12O5,N,COc1cc2oc(C(=O)c3ccc(O)cc3)cc2cc1O,197.06126403808594:[C13H7O2+H]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H10O4]+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ITCDCIOPYUUASE,361.1281722404614,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ITCDCIOPYUUASE-UHFFFAOYSA-N,5,19
0.8911945822480469,"InChI=1S/C16H12O5/c1-18-16-14(10(17)7-13-15(16)20-8-19-13)12-6-9-4-2-3-5-11(9)21-12/h2-7,17H,8H2,1H3",360.0;1584.0;2910.0;1224.0;1224.0,2,284.0684735,166230,C16H12O5,N,COc1c2c(cc(O)c1-c1cc3ccccc3o1)OCO2,197.06126403808594:[C13H9O2]+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H10O4]+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ACHFSGOIKJNVJV,358.06735610083405,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ACHFSGOIKJNVJV-UHFFFAOYSA-N,5,19
0.8911945822480469,"InChI=1S/C16H12O5/c1-18-10-2-3-11(12(17)6-10)14-4-9-5-15-16(20-8-19-15)7-13(9)21-14/h2-7,17H,8H2,1H3",360.0;1584.0;2910.0;1224.0;1224.0,2,284.0684735,471321,C16H12O5,N,COc1ccc(-c2cc3cc4c(cc3o2)OCO4)c(O)c1,197.06126403808594:[C13H9O2]+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ZSGMWCFFXCOFPM,358.06735610083405,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ZSGMWCFFXCOFPM-UHFFFAOYSA-N,5,19
0.8896092558728542,"InChI=1S/C16H12O5/c1-20-14-6-9(18)3-5-12(14)16-13(8-17)11-4-2-10(19)7-15(11)21-16/h2-8,18-19H,1H3",360.0;1772.0;808.0;908.0,2,284.0684735,413164,C16H12O5,N,COc1cc(O)ccc1-c1oc2cc(O)ccc2c1C=O,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H8O4+H]+H+;243.06507873535156:[C14H8O4+2H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,WDOIEKGCNWFDSA,357.43039798301174,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,WDOIEKGCNWFDSA-UHFFFAOYSA-N,4,19
0.8896090423977506,"InChI=1S/C16H12O5/c1-19-8-2-3-9-14(4-8)20-7-11-10-5-12(17)13(18)6-15(10)21-16(9)11/h2-6,17-18H,7H2,1H3",360.0;1684.0;2910.0;1224.0;1224.0,2,284.0684735,418795,C16H12O5,N,COc1ccc2c(c1)OCc1c-2oc2cc(O)c(O)cc12,197.06126403808594:[C13H7O2+H]+H+;229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H10O4]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,FLLWZPMYUAPJEA,357.43031221221884,197.06126403808594_164.5;229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,FLLWZPMYUAPJEA-UHFFFAOYSA-N,5,19
0.8840268053082606,"InChI=1S/C16H12O5/c1-8-11(18)6-14-15(16(8)20)12(19)7-13(21-14)9-2-4-10(17)5-3-9/h2-7,17-18,20H,1H3",348.0;1520.0;1044.0;960.0,2,284.0684735,55326,C16H12O5,N,Cc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ZLGRXDWWYMFIGI,355.18746097010325,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ZLGRXDWWYMFIGI-UHFFFAOYSA-N,4,19
0.8840268053082606,"InChI=1S/C16H12O5/c1-7-3-11(17)14-10(15(7)19)5-8-4-9(21-2)6-12(18)13(8)16(14)20/h3-6,18,20H,1-2H3",348.0;1520.0;1044.0;960.0,2,284.0684735,324964,C16H12O5,N,COc1cc(O)c2c(O)c3c(cc2c1)C(=O)C(C)=CC3=O,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,UGNZSMZSJYOGNX,355.18746097010325,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,UGNZSMZSJYOGNX-UHFFFAOYSA-N,4,19
0.8840268053082606,"InChI=1S/C16H12O5/c1-7-3-11(18)14-10(15(7)19)5-8-4-9(17)6-12(21-2)13(8)16(14)20/h3-6,17,20H,1-2H3",348.0;1520.0;1044.0;960.0,2,284.0684735,361775,C16H12O5,N,COc1cc(O)cc2cc3c(c(O)c12)C(=O)C=C(C)C3=O,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,QQNGZSJGYLOVET,355.18746097010325,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,QQNGZSJGYLOVET-UHFFFAOYSA-N,4,19
0.8779225940698662,"InChI=1S/C16H12O5/c1-8-6-10(17)14-12(7-8)21-16(19)9-4-3-5-11(20-2)13(9)15(14)18/h3-7,17H,1-2H3",348.0;1572.0;1044.0;1144.0,2,284.0684735,311225,C16H12O5,N,COc1cccc2c(=O)oc3cc(C)cc(O)c3c(=O)c12,229.08570861816406:[C14H12O3]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ZCPWKZUDPGMFMG,352.7348890820433,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ZCPWKZUDPGMFMG-UHFFFAOYSA-N,4,19
0.873900669885104,"InChI=1S/C16H12O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",360.0;1520.0;1056.0;960.0,2,284.0684735,1330,C16H12O5,N,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,JPMYFOBNRRGFNO,351.1189459558597,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,JPMYFOBNRRGFNO-UHFFFAOYSA-N,4,19
0.873900669885104,"InChI=1S/C16H12O5/c1-20-14-6-11(18)7-15-16(14)12(19)8-13(21-15)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",360.0;1520.0;1056.0;960.0,2,284.0684735,83622,C16H12O5,N,COc1cc(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,YQABHAHJGSNVQR,351.1189459558597,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,YQABHAHJGSNVQR-UHFFFAOYSA-N,4,19
0.873900669885104,"InChI=1S/C16H12O5/c1-20-9-6-12(18)16-13(19)8-14(21-15(16)7-9)10-4-2-3-5-11(10)17/h2-8,17-18H,1H3",360.0;1520.0;1056.0;960.0,2,284.0684735,375952,C16H12O5,N,COc1cc(O)c2c(=O)cc(-c3ccccc3O)oc2c1,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,PXFLNHWWYOVFDA,351.1189459558597,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,PXFLNHWWYOVFDA-UHFFFAOYSA-N,4,19
0.873900669885104,"InChI=1S/C16H12O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-3-2-4-10(17)5-9/h2-8,17-18H,1H3",360.0;1520.0;1056.0;960.0,2,284.0684735,441649,C16H12O5,N,COc1cc(O)c2c(=O)cc(-c3cccc(O)c3)oc2c1,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,BQASOSNOLITMSO,351.1189459558597,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,BQASOSNOLITMSO-UHFFFAOYSA-N,4,19
0.873900669885104,"InChI=1S/C16H12O5/c1-20-14-6-9(17)7-15-16(14)12(19)8-13(21-15)10-4-2-3-5-11(10)18/h2-8,17-18H,1H3",360.0;1520.0;1056.0;960.0,2,284.0684735,490191,C16H12O5,N,COc1cc(O)cc2oc(-c3ccccc3O)cc(=O)c12,229.08570861816406:[C14H10O3+2H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H11O4]+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,UIVFQXAYYFLAGO,351.1189459558597,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,UIVFQXAYYFLAGO-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-9-13(11(18)4-7)16(20)14-10(15(9)19)5-8(17)6-12(14)21-2/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,4579,C16H12O5,N,COc1cc(O)cc2c1C(=O)c1c(O)cc(C)cc1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,UUNPIWCQMVNINR,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,UUNPIWCQMVNINR-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-9-13(11(17)4-7)16(20)14-10(15(9)19)5-8(21-2)6-12(14)18/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,7608,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,FFWOKTFYGVYKIR,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,FFWOKTFYGVYKIR-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-12(17)6-11-13(14(7)18)16(20)9-4-3-8(21-2)5-10(9)15(11)19/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,26439,C16H12O5,N,COc1ccc2c(c1)C(=O)c1cc(O)c(C)c(O)c1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,MSRATKAMEVGQNE,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,MSRATKAMEVGQNE-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-12(18)6-11-13(16(7)21-2)15(20)9-4-3-8(17)5-10(9)14(11)19/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,26458,C16H12O5,N,COc1c(C)c(O)cc2c1C(=O)c1ccc(O)cc1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,FDRWSVGPMGRFGX,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,FDRWSVGPMGRFGX-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-9-10(6-12(7)18)16(20)14-11(15(9)19)4-8(17)5-13(14)21-2/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,106508,C16H12O5,N,COc1cc(O)cc2c1C(=O)c1cc(O)c(C)cc1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,LKVVBLXHWZXDHZ,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,LKVVBLXHWZXDHZ-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-9-10(6-12(7)17)16(20)14-11(15(9)19)4-8(21-2)5-13(14)18/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,309141,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,FKTPLNFTYJEAAB,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,FKTPLNFTYJEAAB-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-4-9-13(14(7)18)16(20)12-10(15(9)19)5-8(21-2)6-11(12)17/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,374001,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1ccc(C)c(O)c1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,BCNHHRYIFDJCQS,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,BCNHHRYIFDJCQS-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-6-10(18)12-13(16(7)21-2)14(19)8-4-3-5-9(17)11(8)15(12)20/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,381980,C16H12O5,N,COc1c(C)cc(O)c2c1C(=O)c1cccc(O)c1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,NNCFIAAUBKRACV,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,NNCFIAAUBKRACV-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-9-10(6-12(7)18)15(19)11-4-8(17)5-13(21-2)14(11)16(9)20/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,424640,C16H12O5,N,COc1cc(O)cc2c1C(=O)c1cc(C)c(O)cc1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,XCKFYIJLBVJPAJ,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,XCKFYIJLBVJPAJ-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-3-9-10(6-12(7)17)15(19)11-4-8(21-2)5-13(18)14(11)16(9)20/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,429763,C16H12O5,N,COc1cc(O)c2c(c1)C(=O)c1cc(O)c(C)cc1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,KIGJZKJZLJUDMX,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,KIGJZKJZLJUDMX-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-8-12(18)6-13-14(15(8)19)16(20)10(7-21-13)9-4-2-3-5-11(9)17/h2-7,17-19H,1H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,448856,C16H12O5,N,Cc1c(O)cc2occ(-c3ccccc3O)c(=O)c2c1O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,VLMKCIGUEJKYJB,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,VLMKCIGUEJKYJB-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-6-10(21-2)12-13(14(7)18)16(20)11-8(15(12)19)4-3-5-9(11)17/h3-6,17-18H,1-2H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,456736,C16H12O5,N,COc1cc(C)c(O)c2c1C(=O)c1cccc(O)c1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,ZUWBZCJYSGRWOD,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,ZUWBZCJYSGRWOD-UHFFFAOYSA-N,4,19
0.868727045939592,"InChI=1S/C16H12O5/c1-7-2-9-13(11(18)3-7)16(21)14-10(15(9)20)4-8(6-17)5-12(14)19/h2-5,17-19H,6H2,1H3",348.0;2020.0;1044.0;1144.0,2,284.0684735,457321,C16H12O5,N,Cc1cc(O)c2c(c1)C(=O)c1cc(CO)cc(O)c1C2=O,229.08570861816406:[C14H11O3+H]+H+;242.05740356445312:[C14H9O4]+H+;243.06507873535156:[C14H9O4+H]+H+;270.051513671875:[C15H9O5]+H+,UHFFFAOYSA,BBRAOTYOIAGHRI,349.0402687684867,229.08570861816406_198.6;242.05740356445312_329.6;243.06507873535156_65.6;270.051513671875_999.0,BBRAOTYOIAGHRI-UHFFFAOYSA-N,4,19
