formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C19H19N7O6	[M + H]+	C19H19N7O6	18.941898994916876	18.941898994916876	0.0	7	0.8574454373110565	-2.3642564652340687	2.3642564652340687	-0.0010224889447032783		442.14696	NaN	130_challenge_69_	N/A
1	C42H72O14	[M + H]+	C42H72O14	108.08372272271019	108.08372272271019	0.0	23	0.5750428180172198	15.405001556012667	15.405001556012667	-5.640561553195792E-4		801.49948	NaN	131_challenge_70_	N/A
1	C9H6O4	[M + H]+	C9H6O4	12.647369966229686	12.647369966229686	0.0	4	0.0988047123470992	5.157039821827725	7.312584352671702	-0.002525167496424399		179.03388	NaN	132_challenge_72_	N/A
1	C25H22O10	[M + H]+	C25H22O10	69.05270455886632	69.05270455886632	0.0	22	0.3198510704391742	-1.7267109229885227	4.018689071938184	-9.357564122149307E-4		483.12857	NaN	133_challenge_73_	N/A
1	C10H16O	[M + H]+	C10H16O	2.196534004620206	2.196534004620206	0.0	2	0.0038121025198360804	22.25603794011755	22.25603794011755	-0.0029523819545950107		153.12739	NaN	134_challenge_74_	N/A
1	C15H24N2O2	[M + H]+	C15H24N2O2	25.04740377705878	25.04740377705878	0.0	8	0.5918766169685549	-0.7963983168783385	3.3846698933653316	-0.001704772991017603		265.19105	NaN	135_challenge_75_	N/A
1	C7H5NaO3	[M + H]+	C7H5NaO3	2.207832901293262	2.207832901293262	0.0	4	0.029834232359183425	-6.3033290466134035	6.3033290466134035	-0.0028076510948759955		161.02091	NaN	136_challenge_76_	N/A
1	C30H42O7	[M + H]+	C30H42O7	100.46123288416454	100.46123288416454	0.0	25	0.6869787802383351	-1.3765497480759004	2.4946779966546684	-8.77333980682969E-4		515.30033	NaN	137_challenge_77_	N/A
1	C33H42O12	[M + H]+	C33H42O12	75.67209978241415	75.67209978241415	0.0	26	0.5125423152894338	1.459560960558514	5.434077010560494	-7.161545212843057E-4		631.27490	NaN	138_challenge_78_	N/A
1	C50H57NO17	[M + H]+	C50H57NO17	53.91980956948355	53.91980956948355	0.0	26	0.5095232447781509	2.645320476364619	9.498533228178102	-4.7872157930164895E-4		944.36993	NaN	139_challenge_79_	N/A
1	C19H22N2O	[M + H]+	C19H22N2O	7.261714524936774	7.261714524936774	0.0	3	0.2021720582808366	-1.6631729756951468	2.407764374654073	-0.0015315732668093084		295.18049	NaN	140_challenge_8_	N/A
1	C25H20O9	[M + H]+	C25H20O9	32.45173876301263	32.45173876301263	0.0	15	0.7299127695182986	-3.0312117456960324	3.981451139126902	-9.719913054953757E-4		465.11801	NaN	141_challenge_80_	N/A
1	C48H82O19	[M + H]+	C48H82O19	79.929179349514	79.929179349514	0.0	26	0.5632863931724136	1.8821467683373354	3.847265505081141	-4.6919119918092033E-4		963.55231	NaN	142_challenge_81_	N/A
1	C15H20O3	[M + H]+	C15H20O3	153.04383058535316	153.04383058535316	0.0	23	0.5621546198220605	0.08117767849658547	2.09474413393885	-0.001814542253766341		249.14852	NaN	143_challenge_82_	N/A
1	C23H24O12	[M + H]+	C23H24O12	29.22079197025254	29.22079197025254	0.0	13	0.8240083152040294	-2.647263360780107	4.819337242867963	-9.167703142683776E-4		493.13405	NaN	144_challenge_83_	N/A
1	C19H22O9	[M + H]+	C19H22O9	29.087254934847238	29.087254934847238	0.0	17	0.7906486592043996	-1.4416397368096643	2.859015737459439	-0.0011441460217261731		395.13366	NaN	145_challenge_85_	N/A
1	C15H16O3	[M + H]+	C15H16O3	30.286700257021806	30.286700257021806	0.0	6	0.3054276973963593	-1.647119559307773	1.7781221765792017	-0.00184438497313452		245.11722	NaN	146_challenge_86_	N/A
1	C45H73NO16	[M + H]+	C45H73NO16	110.60108696620001	110.60108696620001	0.0	36	0.854375926429377	11.87727700793247	11.87727700793247	-5.11125360667734E-4		884.50021	NaN	147_challenge_87_	N/A
1	C17H14O7	[M + H]+	C17H14O7	27.071236871442224	27.071236871442224	0.0	7	0.6774297798987775	0.8760246401588037	1.9439360476323029	-0.0013654973674808192		331.08123	NaN	148_challenge_88_	N/A
1	C21H20O6	[M + H]+	C21H20O6	32.843116100085695	32.843116100085695	0.0	10	0.5269034874507263	-1.677401202677265	2.599133480185171	-0.0012247353191432355		369.13326	NaN	149_challenge_89_	N/A
1	C15H14O6	[M + H]+	C15H14O6	18.603490968183525	18.603490968183525	0.0	7	0.11018059651744455	-2.0294473035451754	2.513231656664682	-0.0015531150876142033		291.08631	NaN	150_challenge_9_	N/A
1	C14H12O3	[M + H]+	C14H12O3	34.792122028786856	34.792122028786856	0.0	8	0.38587090499007276	-2.1253128705421327	2.9621366204114086	-0.0019734539662197336		229.08592	NaN	151_challenge_90_	N/A
1	C16H18O9	[M + H]+	C16H18O9	46.98911586872327	46.98911586872327	0.0	8	0.7905452035915904	-1.68190150102767	1.8357057298961574	-0.0012731275723523634		355.10236	NaN	152_challenge_92_	N/A
1	C47H51NO14	[M + H]+	C47H51NO14	42.897852270952	42.897852270952	0.0	23	0.3713990524205813	2.314088900695352	5.959185290532972	-5.291699842744081E-4		854.33823	NaN	153_challenge_95_	N/A
1	C18H16O7	[M + H]+	C18H16O7	15.52136261919425	15.52136261919425	0.0	5	0.7053625249347772	-1.8777199807852287	1.8777199807852287	-0.0013100395107491386		345.09688	NaN	154_challenge_96_	N/A
1	C27H30O14	[M + H]+	C27H30O14	95.7428023142509	95.7428023142509	0.0	39	0.7679327258466202	-0.7759359597297675	3.626213275237631	-7.805822821027692E-4		579.17083	NaN	155_challenge_97_	N/A
1	C20H23NO4	[M + H]+	C20H23NO4	44.758466677552825	44.758466677552825	0.0	12	0.7047189248136103	-3.587845725327761	3.587845725327761	-0.0013212456499117078		342.16998	NaN	156_challenge_99_	N/A
